2022/1/6,4:1:7,-4.77,-2.41,19.1176,981.6734,38.96434
2022/1/6,4:16:7,-4.16,-2.58,19.1544,981.7447,38.98909
2022/1/6,4:31:8,-4.51,-2.41,19.1544,981.2224,38.95064
2022/1/6,4:46:8,-4.10,-2.73,19.1912,981.2931,38.97631
2022/1/6,5:1:9,-4.41,-2.47,19.20959,980.8066,38.94795
2022/1/6,5:16:9,-4.25,-2.37,19.22799,980.8418,38.96951
2022/1/6,5:31:9,-3.75,-2.67,19.24638,980.355,38.94709
2022/1/6,5:46:10,-3.43,-2.61,19.26477,980.1293,39.00739
2022/1/6,6:1:10,-4.30,-2.56,19.30154,979.6777,39.02058
2022/1/6,6:16:10,-4.33,-2.75,19.30154,979.6777,39.01681
2022/1/6,6:31:11,-4.39,-2.61,19.31993,979.4516,38.96825
2022/1/6,6:46:11,-3.89,-2.82,19.33831,979.2259,39.0109
2022/1/6,7:1:11,-4.44,-2.38,19.33831,978.9646,38.99333
2022/1/6,7:16:12,-4.01,-2.67,19.31993,978.9293,39.02154
2022/1/6,7:31:12,-4.29,-2.51,19.30154,978.6326,38.95204
2022/1/6,7:46:13,-4.46,-2.71,19.28316,978.5975,38.98603
2022/1/6,8:1:13,-5.02,-2.52,19.24638,978.2656,38.98341
2022/1/6,8:16:13,-4.06,-2.58,19.22799,977.9691,39.00271
2022/1/6,8:31:14,-4.06,-2.62,19.1912,977.6372,39.008
2022/1/6,8:46:14,-4.06,-2.68,19.1544,977.3056,38.9641
2022/1/6,9:1:14,-4.19,-2.79,19.0992,977.4606,38.95367
2022/1/6,9:16:15,-4.58,-3.03,19.06238,977.1287,38.97293
2022/1/6,9:31:15,-3.87,-2.62,19.00715,976.7615,38.97295
2022/1/6,9:46:15,-4.20,-2.52,18.95189,976.6558,38.98338
2022/1/6,10:1:16,-4.61,-2.66,18.89663,976.5498,38.93647
2022/1/6,10:16:16,-3.93,-2.67,18.84134,975.9216,38.94555
2022/1/6,10:31:17,-4.39,-2.58,18.80448,975.5901,38.96804
2022/1/6,10:46:17,-4.66,-2.49,18.73073,975.4487,38.93344
2022/1/6,11:1:17,-4.09,-2.56,18.67539,975.0815,38.9115
2022/1/6,11:16:18,-4.37,-2.65,18.62004,974.9754,38.92616
2022/1/6,11:31:18,-4.60,-2.60,18.58313,975.1655,38.92347
2022/1/6,11:46:18,-4.62,-2.53,18.54621,975.0945,38.89714
2022/1/6,12:1:19,-4.65,-2.39,18.49082,974.9885,38.95913
2022/1/6,12:16:19,-4.16,-2.44,18.45389,974.3962,38.8694
2022/1/6,12:31:20,-4.16,-2.54,18.41695,973.8037,38.93639
2022/1/6,12:46:20,-4.55,-2.63,18.38,974.5152,38.94564
2022/1/6,13:1:20,-4.74,-2.68,18.34304,974.1836,38.91718
2022/1/6,13:16:21,-4.61,-2.64,18.30608,973.8522,38.93771
2022/1/6,13:31:21,-4.02,-2.51,18.2691,973.5206,38.90096
2022/1/6,13:46:21,-4.18,-2.49,18.25062,973.2244,38.89992
2022/1/6,14:1:22,-4.82,-2.47,18.21363,973.1539,38.89232
2022/1/6,14:16:22,-4.68,-2.44,18.19514,973.6397,38.91634
2022/1/6,14:31:22,-4.73,-2.59,18.15815,973.3081,38.87553
2022/1/6,14:46:23,-4.25,-2.34,18.13965,973.2725,38.87571
2022/1/6,15:1:23,-4.80,-2.42,18.12114,973.2373,38.90118
2022/1/6,15:16:24,-4.42,-2.81,18.10264,973.2016,38.85301
2022/1/6,15:31:24,-5.02,-2.35,18.08414,973.1661,38.90875
2022/1/6,15:46:24,-4.10,-2.52,18.06563,972.8699,38.88123
2022/1/6,16:1:25,-4.44,-2.49,18.04712,972.8347,38.91752
2022/1/6,16:16:25,-4.00,-2.73,18.06563,972.6095,38.83364
2022/1/6,16:31:25,-4.28,-2.51,18.08414,972.6451,38.87009
2022/1/6,16:46:26,-3.90,-2.65,18.12114,972.1951,38.85029
2022/1/6,17:1:26,-4.15,-2.28,18.15815,972.0053,38.87673
2022/1/6,17:16:27,-3.87,-2.42,18.19514,972.0762,38.88616
2022/1/6,17:31:27,-4.07,-2.47,18.23213,971.8861,38.86752
2022/1/6,17:46:27,-4.39,-2.60,18.2691,971.9568,38.89147
2022/1/6,18:1:28,-3.75,-2.61,18.30608,971.5062,38.92525
2022/1/6,18:16:28,-4.08,-2.38,18.38,971.6476,38.87903
2022/1/6,18:31:28,-4.01,-2.73,18.41695,971.7181,38.90882
2022/1/6,18:46:29,-4.26,-2.52,18.45389,972.0496,38.91126
2022/1/6,19:1:29,-4.61,-2.48,18.50929,971.8948,38.89416
2022/1/6,19:16:29,-3.84,-2.51,18.56467,971.7399,38.92359
2022/1/6,19:31:30,-4.45,-2.56,18.60159,971.8102,38.92265
2022/1/6,19:46:30,-4.55,-2.40,18.65694,972.1768,38.94026
2022/1/6,20:1:31,-3.98,-2.59,18.69384,972.5082,38.91707
2022/1/6,20:16:31,-4.21,-2.60,18.74916,973.136,38.91361
2022/1/6,20:31:31,-4.47,-2.22,18.78604,973.4675,38.89611
2022/1/6,20:46:32,-4.51,-2.58,18.82291,974.0598,38.92272
2022/1/6,21:1:32,-4.15,-2.46,18.8782,974.4264,38.90178
2022/1/6,21:16:32,-4.70,-2.79,18.93347,975.0541,38.89948
2022/1/6,21:31:33,-4.60,-2.57,18.97031,975.6474,38.91101
2022/1/6,21:46:33,-4.43,-2.60,19.00715,976.2397,38.94075
2022/1/6,22:1:33,-4.01,-2.58,19.06238,976.8678,38.95573
2022/1/6,22:16:34,-4.77,-2.46,19.08079,977.4253,38.94378
2022/1/6,22:31:34,-4.03,-2.61,19.1176,978.0181,38.94557
2022/1/6,22:46:35,-4.70,-2.80,19.1544,978.6113,38.97697
2022/1/6,23:1:35,-3.60,-2.44,19.1912,979.4653,38.96637
2022/1/6,23:16:35,-4.67,-2.38,19.20959,979.5008,38.95302
2022/1/6,23:31:36,-4.70,-2.68,19.22799,979.7972,38.98965
2022/1/6,23:46:36,-5.28,-2.63,19.26477,980.6516,38.99282
2022/1/7,0:1:36,-4.21,-2.68,19.30154,981.2449,38.99217
2022/1/7,0:16:37,-4.24,-2.61,19.31993,981.8025,38.95946
2022/1/7,0:31:37,-4.45,-2.60,19.33831,982.3606,38.9778
2022/1/7,0:46:38,-4.77,-2.45,19.37507,982.4317,39.00225
2022/1/7,1:1:38,-3.93,-2.57,19.39344,982.7283,38.99617
2022/1/7,1:16:38,-4.87,-2.74,19.41182,983.0248,39.01481
2022/1/7,1:31:39,-4.93,-2.75,19.43019,983.5828,39.00112
2022/1/7,1:46:39,-4.89,-2.60,19.44857,983.6184,38.99807
2022/1/7,2:1:39,-4.37,-2.48,19.46693,983.9151,38.97209
2022/1/7,2:16:40,-4.58,-2.79,19.4853,984.4732,39.02883
2022/1/7,2:31:40,-4.66,-2.70,19.4853,984.9957,38.97443
2022/1/7,2:46:40,-4.12,-2.54,19.50367,985.0314,38.97493
2022/1/7,3:1:41,-5.10,-2.68,19.50367,985.2926,38.98241
2022/1/7,3:16:41,-4.69,-2.62,19.52203,985.8507,39.01886
2022/1/7,3:31:42,-4.48,-2.49,19.52203,986.112,38.97474
2022/1/7,3:46:42,-4.62,-2.66,19.52203,986.3732,39.02265
2022/1/7,4:1:42,-4.59,-2.57,19.54039,986.409,39.0483
2022/1/7,4:16:43,-4.54,-2.67,18.67539,986.2981,38.99689
2022/1/7,4:31:43,-4.12,-2.43,17.21233,990.7372,38.74643
2022/1/7,4:46:43,-4.85,-2.43,15.81278,991.3644,38.57911
2022/1/7,5:1:44,-5.12,-2.57,14.5161,991.3965,38.46125
2022/1/7,5:16:44,-5.04,-2.83,13.32455,991.8787,38.34563
2022/1/7,5:31:44,-4.25,-2.45,12.31652,991.6806,38.2509
2022/1/7,5:46:45,-5.25,-2.59,11.43744,991.9871,38.22836
2022/1/7,6:1:45,-4.53,-2.57,10.66989,992.5083,38.1111
2022/1/7,6:16:46,-5.48,-2.63,9.976579,992.9147,38.13831
2022/1/7,6:31:46,-5.71,-2.36,9.416355,993.3269,38.00677
2022/1/7,6:46:46,-5.48,-2.67,8.951557,993.6713,37.95779
2022/1/7,7:1:47,-5.35,-2.57,8.524567,993.8337,37.98969
2022/1/7,7:16:47,-5.30,-2.54,8.155088,994.3653,37.91969
2022/1/7,7:31:47,-5.86,-2.71,7.804447,994.6777,37.88653
2022/1/7,7:46:48,-6.06,-2.64,7.492268,995.0662,37.96625
2022/1/7,8:1:48,-5.88,-2.65,7.179619,995.4526,37.70609
2022/1/7,8:16:48,-5.71,-2.29,6.886085,995.6217,37.68303
2022/1/7,8:31:49,-5.84,-2.44,6.611749,995.5747,37.48905
2022/1/7,8:46:49,-5.89,-2.51,6.376318,996.1139,36.27358
2022/1/7,9:1:50,-5.89,-2.56,6.179924,996.2232,36.15343
2022/1/7,9:16:50,-5.82,-2.55,6.022677,996.1576,36.13036
2022/1/7,9:31:50,-5.72,-2.53,5.88499,996.6395,35.96413
2022/1/7,9:46:51,-6.12,-2.45,5.747212,996.867,35.78231
2022/1/7,10:1:51,-6.25,-2.29,5.629046,997.134,35.63717
2022/1/7,10:16:51,-5.64,-2.51,5.530525,997.4409,35.69847
2022/1/7,10:31:52,-6.09,-2.41,5.412238,997.707,35.59017
2022/1/7,10:46:52,-5.92,-2.25,5.313615,998.0133,35.57158
2022/1/7,11:1:53,-6.26,-2.21,5.195208,998.5318,35.62026
2022/1/7,11:16:53,-6.12,-2.60,5.076734,998.7968,35.50797
2022/1/7,11:31:53,-6.19,-2.34,4.977956,998.8487,35.53144
2022/1/7,11:46:54,-5.71,-2.42,4.819815,999.2856,35.55939
2022/1/7,12:1:54,-5.71,-2.71,4.720918,996.0448,35.45095
